,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,98.5,.565,9.9,26.2,.151,120.8
1,DEN,98.5,.600,8.0,26.2,.116,126.9
