,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,94.5,.542,10.5,40.5,.446,134.5
1,OKC,94.5,.520,3.5,28.9,.214,130.2
