,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,93.5,.511,10.8,31.9,.216,116.6
1,CHI,93.5,.488,12.0,13.2,.213,101.6
