,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,88.1,.511,13.0,34.9,.115,112.4
1,MEM,88.1,.473,13.0,23.8,.297,104.5
