,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Dejounte Murray,40:08,.806,.800,.400,.040,0.0,19.9,9.8,43.1,2.7,0.0,7.3,30.5,157,103,23.0
1,Saddiq Bey,37:03,.116,.083,.500,.167,12.1,15.4,13.7,7.3,1.5,2.7,18.9,19.1,47,106,-16.1
2,Bogdan Bogdanović,34:58,.538,.536,.429,.143,6.4,13.1,9.7,14.3,1.6,5.7,21.2,24.1,98,104,-1.5
3,Clint Capela,26:52,.493,.385,.000,.385,20.8,25.5,23.1,19.1,0.0,3.7,6.2,26.9,125,105,1.4
4,Vit Krejci,22:05,.300,.300,.800,.000,5.1,0.0,2.6,31.2,4.9,4.5,0.0,10.1,125,102,6.2
5,De'Andre Hunter,29:01,.487,.500,.545,.273,0.0,7.9,3.9,10.9,1.9,0.0,19.6,23.6,88,108,-8.8
6,Bruno Fernando,21:08,.266,.000,.000,2.000,5.3,32.4,18.7,0.0,5.2,0.0,34.7,6.1,55,93,-8.2
7,Garrison Mathews,16:10,.750,.750,.750,.000,13.8,7.1,10.5,0.0,0.0,0.0,0.0,11.0,168,113,-0.2
8,Trent Forrest,7:52,.500,.500,.000,.000,0.0,14.5,7.2,0.0,0.0,0.0,0.0,11.3,110,111,-8.2
9,Wesley Matthews,4:43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-8.6
10,Kobe Bufkin,Not With Team,,,,,,,,,,,,,,,
11,Dylan Windler,Did Not Play,,,,,,,,,,,,,,,
