,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,106.4,.592,14.9,13.9,.218,114.7
1,TOR,106.4,.439,15.3,28.1,.133,93.1
