,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,96.8,.544,11.5,14.6,.263,111.5
1,CLE,96.8,.564,11.8,26.2,.244,121.8
