,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,98.1,.512,11.9,23.8,.247,110.1
1,MIN,98.1,.537,15.8,15.8,.220,108.0
