,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Taurean Prince,35:58,5,10,.500,2,6,.333,0,0,,0,3,3,1,1,1,1,2,12,8.5,-19
1,LeBron James,35:56,7,17,.412,2,6,.333,7,10,.700,2,5,7,14,2,0,2,1,23,25.0,-28
2,Austin Reaves,34:04,8,18,.444,4,10,.400,2,2,1.000,2,5,7,4,0,0,2,0,22,16.3,-8
3,Max Christie,23:16,1,6,.167,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2,-2.5,-25
4,Jaxson Hayes,19:50,3,4,.750,0,0,,2,3,.667,3,4,7,0,1,1,0,5,8,9.0,-13
5,Rui Hachimura,34:09,8,15,.533,0,5,.000,4,5,.800,0,5,5,4,0,1,0,1,20,16.9,+1
6,Christian Wood,30:21,6,10,.600,2,5,.400,3,8,.375,2,6,8,3,1,2,0,1,17,17.7,+13
7,Jarred Vanderbilt,12:53,0,3,.000,0,1,.000,0,0,,0,5,5,1,0,0,0,4,0,-1.5,-2
8,D'Moi Hodge,8:04,2,3,.667,1,2,.500,0,0,,0,0,0,3,0,0,0,0,5,5.8,+5
9,Colin Castleton,5:29,3,3,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,6,6.1,+6
10,Anthony Davis,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Cam Reddish,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,D'Angelo Russell,Did Not Play,,,,,,,,,,,,,,,,,,,,
