,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,100.0,.607,11.9,17.1,.146,121.0
1,MIN,100.0,.578,7.1,22.7,.289,130.0
