,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,100.1,.505,9.7,20.8,.113,108.9
1,LAL,100.1,.590,16.6,34.1,.265,119.9
