,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,101.8,.511,11.4,16.3,.128,106.1
1,CHI,101.8,.648,13.9,17.9,.114,121.8
