,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,DeMar DeRozan,35:53,12,16,.750,0,2,.000,3,3,1.000,0,7,7,9,1,1,3,3,27,26.5,+17
1,Patrick Williams,33:33,6,10,.600,3,3,1.000,0,0,,2,1,3,2,1,1,0,2,15,14.4,+8
2,Coby White,33:28,7,18,.389,3,6,.500,0,0,,1,6,7,5,0,0,3,2,17,9.4,+10
3,Nikola Vučević,30:57,4,13,.308,3,5,.600,2,2,1.000,1,9,10,2,1,1,1,2,13,10.2,+6
4,Alex Caruso,27:48,5,7,.714,3,4,.750,2,2,1.000,2,4,6,2,0,1,4,2,15,12.0,+15
5,Ayo Dosunmu,21:59,5,8,.625,4,6,.667,0,0,,1,1,2,1,2,2,1,1,14,14.1,0
6,Dalen Terry,21:06,1,2,.500,0,1,.000,0,0,,0,5,5,3,0,0,1,0,2,3.6,+11
7,Jevon Carter,17:20,4,9,.444,2,7,.286,0,0,,0,1,1,0,1,0,0,1,10,6.2,+5
8,Andre Drummond,16:10,4,5,.800,0,0,,3,4,.750,0,7,7,1,1,0,2,2,11,9.7,+12
9,Julian Phillips,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
10,Terry Taylor,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
11,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,,,,,,
