,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,98.5,.500,8.0,24.1,.074,103.5
1,PHO,98.5,.606,19.7,34.1,.067,116.7
