,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Malcolm Brogdon,38:29,.498,.346,.462,.538,5.9,10.8,8.5,27.7,2.6,0.0,11.1,21.5,107,107,2.1
1,Deandre Ayton,37:26,.799,.750,.000,.333,3.1,30.7,17.5,6.3,0.0,2.2,0.0,16.8,161,108,9.9
2,Jerami Grant,36:39,.630,.458,.500,1.333,0.0,19.9,10.4,10.3,0.0,2.3,9.5,26.3,120,109,3.7
3,Anfernee Simons,35:11,.356,.333,.467,.067,6.5,14.8,10.9,41.1,0.0,0.0,6.1,21.4,91,112,-3.5
4,Jabari Walker,24:18,.335,.300,.300,.100,4.7,21.5,13.5,0.0,0.0,3.4,22.3,25.3,56,108,-15.6
5,Matisse Thybulle,32:22,.700,.700,.600,.000,0.0,6.4,3.4,5.4,0.0,2.6,37.5,11.3,77,111,-5.4
6,Scoot Henderson,22:13,.500,.500,.250,.000,5.1,14.1,9.8,31.2,0.0,3.7,33.3,12.4,90,109,-4.0
7,Duop Reath,10:34,.214,.214,1.000,.000,0.0,29.6,15.5,0.0,0.0,0.0,0.0,30.4,45,110,-18.4
8,Toumani Camara,2:48,1.000,1.000,.000,.000,0.0,37.3,19.5,0.0,0.0,0.0,0.0,16.4,200,110,13.7
9,Taze Moore,Did Not Play,,,,,,,,,,,,,,,
10,Kris Murray,Did Not Play,,,,,,,,,,,,,,,
11,Rayan Rupert,Did Not Play,,,,,,,,,,,,,,,
