,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cade Cunningham,30:02,3,16,.188,0,5,.000,0,1,.000,0,1,1,10,0,0,4,2,6,-1.9,-21
1,Bojan Bogdanović,26:40,4,11,.364,3,6,.500,3,4,.750,1,1,2,2,0,0,4,0,14,5.9,-21
2,Jaden Ivey,25:56,6,10,.600,3,4,.750,4,4,1.000,4,2,6,3,0,0,2,1,19,17.5,-19
3,Kevin Knox,23:25,4,7,.571,1,4,.250,2,2,1.000,0,3,3,0,0,0,0,2,11,7.8,-5
4,Jalen Duren,22:20,6,8,.750,0,0,,0,0,,3,11,14,1,0,0,1,5,12,11.9,0
5,Ausar Thompson,24:26,2,4,.500,0,0,,1,2,.500,1,3,4,2,0,2,2,2,5,4.2,-10
6,Alec Burks,22:42,6,11,.545,3,6,.500,6,6,1.000,0,2,2,2,1,1,2,2,21,16.6,-10
7,Killian Hayes,18:50,3,8,.375,1,2,.500,1,4,.250,0,1,1,3,1,0,1,2,8,4.0,-2
8,James Wiseman,16:27,1,1,1.000,0,0,,2,2,1.000,1,3,4,0,0,1,1,5,4,3.0,-24
9,Isaiah Livers,13:08,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-11
10,Marvin Bagley III,9:13,1,2,.500,0,0,,0,0,,0,0,0,2,1,0,0,0,2,3.4,+1
11,Marcus Sasser,6:51,3,3,1.000,2,2,1.000,1,2,.500,0,0,0,2,0,0,0,0,9,9.1,+7
12,Joe Harris,Did Not Play,,,,,,,,,,,,,,,,,,,,
