,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jalen Green,27:28,.751,.708,.750,.500,0.0,20.3,11.5,4.3,1.7,0.0,0.0,23.1,149,112,6.9
1,Alperen Sengun,27:28,.767,.692,.154,.692,5.3,12.2,9.2,44.6,5.2,0.0,10.5,30.0,154,106,17.2
2,Jabari Smith Jr.,26:57,.643,.643,.714,.000,0.0,24.9,14.1,3.9,0.0,3.3,12.5,12.9,108,113,-2.4
3,Jae'Sean Tate,26:13,.633,.600,.200,.600,0.0,12.8,7.2,0.0,1.8,0.0,7.3,22.6,115,113,-9.0
4,Fred VanVleet,25:57,.682,.682,.545,.000,0.0,4.3,2.4,32.4,1.8,0.0,8.3,20.1,139,116,4.2
5,Amen Thompson,28:26,.932,.917,.167,.167,5.1,11.8,8.9,23.8,3.3,0.0,23.7,12.9,154,110,7.1
6,Tari Eason,23:36,.567,.567,.267,.000,12.3,9.5,10.7,5.9,6.0,0.0,0.0,27.6,120,105,-0.6
7,Reggie Bullock,14:08,.700,.700,.400,.000,0.0,15.8,8.9,16.6,0.0,0.0,16.7,18.4,120,117,0.2
8,Aaron Holiday,10:39,.000,.000,.333,.000,13.7,21.0,17.8,35.3,0.0,0.0,0.0,12.2,95,116,-8.7
9,Jeff Green,8:32,.521,.500,.500,1.000,0.0,26.2,14.8,24.8,0.0,0.0,25.8,19.7,100,115,-4.3
10,Cam Whitmore,7:33,.900,.900,.200,.000,19.3,44.4,33.5,0.0,0.0,0.0,0.0,28.8,172,111,16.6
11,Jock Landale,6:58,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-8.6
12,Boban Marjanović,6:05,.000,.000,.500,.000,0.0,18.3,10.4,15.5,0.0,0.0,0.0,14.3,37,116,-17.6
13,Dillon Brooks,Did Not Play,,,,,,,,,,,,,,,
