,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Luka Dončić,37:02,.475,.440,.600,.120,0.0,29.3,14.3,37.5,2.5,2.8,16.0,35.2,93,85,5.6
1,P.J. Washington,36:09,.800,.773,.727,.182,2.4,17.5,9.7,13.3,1.3,2.8,7.8,14.8,151,92,11.5
2,Kyrie Irving,34:51,.582,.548,.333,.143,4.9,7.8,6.3,5.7,0.0,2.9,15.2,31.4,101,98,1.0
3,Derrick Jones Jr.,28:40,.658,.563,.375,.750,6.0,9.5,7.7,0.0,1.6,3.6,8.6,16.9,129,93,4.5
4,Daniel Gafford,22:43,.600,.600,.000,.000,3.8,8.0,5.8,6.7,2.1,9.0,0.0,9.1,134,89,0.2
5,Dante Exum,22:23,.000,.000,.750,.000,0.0,20.2,9.8,11.3,2.1,0.0,0.0,7.4,33,91,-8.0
6,Maxi Kleber,21:00,.595,.500,.600,.400,8.2,17.3,12.6,13.7,0.0,4.9,14.5,13.6,125,93,3.1
7,Tim Hardaway Jr.,20:46,.444,.444,.778,.000,0.0,8.7,4.2,22.3,2.2,0.0,10.0,20.0,94,94,-0.3
8,Dwight Powell,8:03,.694,1.000,.000,1.000,21.3,11.3,16.4,0.0,0.0,0.0,41.0,12.6,102,99,-4.5
9,Jaden Hardy,6:04,.250,.250,.500,.000,14.1,29.9,21.8,0.0,0.0,0.0,0.0,27.4,68,91,-16.9
10,A.J. Lawson,0:45,,,,,0.0,100.0,58.7,0.0,0.0,0.0,,0.0,0,62,3.0
11,Olivier-Maxence Prosper,0:45,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,102,-5.5
12,Brandon Williams,0:45,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0,102,-54.8
13,Alex Fudge,Did Not Play,,,,,,,,,,,,,,,
14,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
