,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Julius Randle,33:42,4,15,.267,0,5,.000,2,2,1.000,0,12,12,4,0,0,8,4,10,-2.1,-11
1,Jalen Brunson,30:35,4,14,.286,1,5,.200,5,6,.833,1,3,4,5,0,0,1,2,14,8.7,-9
2,RJ Barrett,29:59,7,16,.438,1,6,.167,3,4,.750,0,3,3,2,0,1,3,0,18,9.2,-15
3,Mitchell Robinson,28:57,4,8,.500,0,0,,0,0,,10,5,15,0,1,2,0,1,8,14.5,-11
4,Quentin Grimes,26:30,2,9,.222,1,6,.167,0,0,,0,2,2,1,2,0,0,1,5,2.4,-1
5,Josh Hart,21:27,1,5,.200,1,3,.333,0,0,,2,8,10,2,1,0,2,2,3,3.3,-10
6,Donte DiVincenzo,19:40,2,7,.286,1,5,.200,0,0,,2,2,4,1,2,0,2,3,5,2.4,-8
7,Immanuel Quickley,19:04,4,9,.444,0,3,.000,2,2,1.000,0,1,1,1,0,0,2,3,10,3.1,-12
8,Isaiah Hartenstein,14:32,1,1,1.000,0,0,,2,4,.500,1,2,3,1,0,0,0,0,4,4.9,-8
9,Miles McBride,4:31,1,3,.333,0,2,.000,0,0,,0,1,1,1,1,0,0,0,2,2.3,+10
10,Jericho Sims,4:31,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,0.9,+10
11,DaQuan Jeffries,3:16,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,5,4.7,+10
12,Dylan Windler,3:16,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,3,3.0,+10
13,Ryan Arcidiacono,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,,,,,,
