,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,101.7,.500,15.6,35.4,.137,106.2
1,GSW,101.7,.406,8.8,29.5,.218,102.3
