,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Booker,36:58,13,21,.619,3,8,.375,3,3,1.000,1,5,6,8,1,0,6,4,32,23.7,+5
1,Kevin Durant,36:47,7,22,.318,1,2,.500,3,5,.600,2,9,11,3,0,1,2,1,18,9.1,0
2,Josh Okogie,31:38,7,9,.778,1,1,1.000,2,2,1.000,4,1,5,1,1,0,2,2,17,15.5,+2
3,Jusuf Nurkić,27:52,5,8,.625,1,2,.500,3,3,1.000,3,11,14,3,0,1,1,5,14,15.6,+2
4,Grayson Allen,20:55,0,6,.000,0,5,.000,0,0,,3,1,4,2,0,0,1,2,0,-2.2,-4
5,Eric Gordon,31:39,4,16,.250,2,9,.222,0,0,,1,3,4,1,1,1,1,2,10,2.6,+6
6,Drew Eubanks,19:14,1,3,.333,0,0,,2,4,.500,2,5,7,2,0,3,3,3,4,3.7,-2
7,Yuta Watanabe,17:53,3,5,.600,2,4,.500,0,0,,0,4,4,0,0,1,1,2,8,5.8,+7
8,Jordan Goodwin,14:11,1,4,.250,0,1,.000,0,0,,1,3,4,3,1,0,2,0,2,2.3,+7
9,Nassir Little,2:53,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,0,1,3,3.6,-3
10,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Keita Bates-Diop,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Bol Bol,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,,,,,,
