,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,105.4,.477,13.9,14.6,.302,102.5
1,ORL,105.4,.489,12.3,29.2,.337,111.0
