,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,93.7,.447,16.6,16.3,.280,93.9
1,ORL,93.7,.559,10.5,20.6,.212,120.5
