,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,97.7,.516,6.4,20.8,.138,112.6
1,BOS,97.7,.665,8.3,22.0,.138,141.3
