,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cam Thomas,36:48,12,23,.522,5,7,.714,3,3,1.000,2,2,4,3,1,1,3,1,32,23.1,-17
1,Spencer Dinwiddie,36:22,7,15,.467,1,6,.167,2,3,.667,1,7,8,11,0,2,1,0,17,19.8,-16
2,Mikal Bridges,35:15,4,16,.250,3,8,.375,2,5,.400,0,1,1,5,0,0,2,3,13,2.8,-19
3,Cameron Johnson,26:48,2,9,.222,1,5,.200,2,2,1.000,1,4,5,1,1,0,1,1,7,3.7,-6
4,Nic Claxton,26:21,4,5,.800,0,0,,3,4,.750,2,5,7,0,0,4,3,3,11,10.2,-18
5,Royce O'Neale,23:14,2,6,.333,2,6,.333,0,0,,0,1,1,1,1,0,1,2,6,2.8,-11
6,Dorian Finney-Smith,21:13,2,7,.286,2,5,.400,0,0,,2,0,2,3,1,0,0,4,6,4.8,-7
7,Day'Ron Sharpe,16:24,3,5,.600,0,0,,0,1,.000,3,2,5,0,0,1,1,1,6,5.3,+6
8,Jalen Wilson,7:37,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,0,0,0,1,2,5,2.9,+4
9,Trendon Watford,7:07,2,3,.667,1,1,1.000,0,0,,0,3,3,1,0,1,0,0,5,6.0,-1
10,Harry Giles,2:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,Dennis Smith Jr.,Not With Team,,,,,,,,,,,,,,,,,,,,
