,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Collin Sexton,35:04,6,17,.353,3,7,.429,12,13,.923,1,2,3,6,0,0,2,3,27,19.4,+18
1,Walker Kessler,32:08,6,8,.750,0,0,,2,4,.500,3,11,14,0,0,5,1,1,14,17.5,+9
2,Talen Horton-Tucker,31:08,11,19,.579,5,7,.714,0,0,,0,3,3,6,2,0,1,2,27,23.4,+18
3,Lauri Markkanen,28:57,6,14,.429,1,5,.200,7,7,1.000,1,9,10,4,0,1,2,1,20,17.1,+15
4,Simone Fontecchio,24:32,1,7,.143,0,3,.000,0,0,,2,2,4,3,2,0,1,3,2,1.4,+9
5,Ochai Agbaji,23:25,6,10,.600,1,5,.200,0,0,,1,2,3,2,1,1,2,1,13,10.4,+13
6,John Collins,20:21,4,9,.444,3,4,.750,0,0,,1,2,3,0,0,1,4,2,11,3.5,+5
7,Kelly Olynyk,19:47,1,2,.500,0,1,.000,0,0,,1,4,5,3,1,0,0,4,2,4.4,+2
8,Kris Dunn,15:54,2,2,1.000,0,0,,0,0,,2,1,3,5,0,0,0,1,4,8.2,+6
9,Taylor Hendricks,6:42,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,1,1,0,-0.8,-8
10,Luka Šamanić,2:02,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,5,4.3,-2
11,Keyonte George,Did Not Dress,,,,,,,,,,,,,,,,,,,,
