,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,98.8,.522,11.6,22.0,.156,109.3
1,UTA,98.8,.571,12.1,32.4,.231,126.5
