,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Ayo Dosunmu,39:01,7,16,.438,3,9,.333,1,2,.500,1,3,4,5,2,0,2,3,18,13.1,-15
1,DeMar DeRozan,38:37,5,14,.357,0,2,.000,14,15,.933,1,6,7,6,4,0,3,2,24,22.7,+4
2,Alex Caruso,37:08,3,7,.429,1,4,.250,0,0,,2,3,5,6,3,2,4,5,7,8.2,+1
3,Coby White,36:27,10,18,.556,4,7,.571,2,2,1.000,0,6,6,4,0,0,3,1,26,18.6,-2
4,Nikola Vučević,34:26,10,18,.556,1,4,.250,3,3,1.000,2,10,12,3,1,0,2,2,24,20.1,-3
5,Torrey Craig,14:04,2,5,.400,1,4,.250,0,0,,0,3,3,0,0,0,0,1,5,2.8,-10
6,Andre Drummond,13:34,1,4,.250,0,0,,0,0,,4,4,8,0,0,0,0,0,2,3.6,-5
7,Julian Phillips,13:14,1,3,.333,1,3,.333,0,0,,0,1,1,0,0,1,1,5,3,-0.7,-3
8,Jevon Carter,10:26,2,4,.500,0,1,.000,0,0,,0,0,0,0,3,0,1,1,4,3.6,-7
9,Terry Taylor,3:03,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,0
10,Onuralp Bitim,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Henri Drell,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Adama Sanogo,Did Not Play,,,,,,,,,,,,,,,,,,,,
