,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,105.3,.589,14.2,10.0,.286,116.8
1,CHI,105.3,.522,13.7,23.4,.220,109.2
