,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,100.8,.500,12.2,37.3,.223,114.1
1,PHO,100.8,.670,11.2,13.2,.125,128.0
