,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,98.1,.621,14.5,25.6,.149,123.3
1,CHO,98.1,.645,16.8,21.2,.133,120.3
