,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Josh Giddey,37:08,.567,.500,.067,.400,6.6,43.1,23.3,46.7,1.3,0.0,22.1,26.5,120,121,1.5
1,Aaron Wiggins,35:58,.623,.600,.300,.100,0.0,8.1,3.7,22.0,8.2,0.0,8.7,27.6,122,110,5.1
2,Luguentz Dort,33:58,.551,.550,.500,.200,3.6,8.6,5.9,7.2,1.4,3.3,21.6,17.8,93,124,-7.1
3,Chet Holmgren,30:57,.663,.625,.500,.583,11.9,32.9,21.5,8.7,3.2,10.8,16.6,25.4,120,112,1.4
4,Cason Wallace,23:50,.833,.833,.667,.000,15.5,6.1,11.2,16.4,4.1,0.0,0.0,10.9,184,120,6.7
5,Kenrich Williams,26:22,.500,.500,.429,.000,0.0,5.5,2.5,9.2,0.0,0.0,30.0,16.5,77,130,-16.9
6,Isaiah Joe,21:01,.833,.833,.667,.000,0.0,6.9,3.2,19.1,2.3,0.0,0.0,12.4,174,124,5.5
7,Jaylin Williams,15:54,.500,.500,.667,.000,7.7,9.1,8.4,23.2,0.0,0.0,0.0,16.4,133,129,-1.8
8,Lindy Waters III,14:52,1.000,1.000,.600,.000,0.0,0.0,0.0,0.0,3.3,0.0,0.0,14.6,183,123,6.3
9,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,
10,Mike Muscala,Did Not Play,,,,,,,,,,,,,,,
