,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,96.5,.450,5.2,31.0,.190,112.9
1,MIL,96.5,.556,12.9,31.0,.213,122.3
