,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,96.0,.506,3.8,22.0,.315,122.9
1,SAS,96.0,.566,15.0,26.8,.110,117.7
