,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,101.3,.542,11.4,23.9,.063,108.6
1,NOP,101.3,.591,8.5,9.1,.125,113.5
