,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,98.4,.551,10.2,17.0,.135,111.8
1,DET,98.4,.518,14.7,22.2,.181,102.7
