,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,100.5,.429,14.8,21.4,.098,87.6
1,BOS,100.5,.682,6.5,17.1,.094,139.4
