,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,88.8,.549,9.9,41.9,.176,130.6
1,NYK,88.8,.523,5.7,31.0,.267,127.2
