,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,93.9,.546,12.1,22.5,.161,116.1
1,MIA,93.9,.537,14.9,31.0,.244,115.1
