,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,97.7,.545,11.3,32.7,.216,117.7
1,PHI,97.7,.572,9.3,21.1,.349,127.0
