,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Max Strus,35:55,.577,.577,.769,.000,0.0,9.2,5.5,16.2,1.4,0.0,0.0,15.3,135,109,3.8
1,Donovan Mitchell,34:02,.747,.711,.579,.211,3.5,2.4,2.9,38.7,2.9,0.0,16.2,30.8,135,109,14.6
2,Darius Garland,30:05,.528,.353,.294,.765,0.0,8.3,4.9,35.5,0.0,0.0,20.9,40.4,103,112,-7.3
3,Evan Mobley,29:00,.553,.600,.100,.400,20.7,31.4,27.0,10.7,0.0,3.1,29.8,24.5,91,97,-4.4
4,Jarrett Allen,27:56,.761,.714,.000,.286,21.5,11.9,15.8,15.9,0.0,0.0,20.2,15.0,142,111,4.9
5,Caris LeVert,31:53,.581,.500,.500,.333,0.0,13.0,7.7,8.3,3.0,0.0,12.7,10.5,118,103,1.2
6,Georges Niang,25:11,.500,.500,.667,.000,0.0,19.7,11.7,5.1,0.0,0.0,0.0,10.1,118,105,-2.5
7,Dean Wade,12:30,.500,.500,1.000,.000,9.6,19.9,15.7,0.0,11.6,0.0,0.0,10.2,125,79,12.2
8,Tristan Thompson,11:07,.452,.500,.000,1.500,10.8,29.8,22.0,0.0,0.0,8.1,0.0,12.7,109,95,-1.9
9,Damian Jones,1:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-4.6
10,Sam Merrill,1:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-5.5
