,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,98.6,.545,9.2,17.1,.236,119.7
1,SAS,98.6,.632,9.9,26.8,.187,133.9
