,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Bojan Bogdanović,38:53,9,19,.474,3,9,.333,2,3,.667,0,3,3,2,0,0,4,6,23,8.8,-3
1,Cade Cunningham,36:32,15,21,.714,3,4,.750,8,10,.800,1,8,9,5,1,1,3,4,41,35.2,+5
2,Isaiah Stewart,35:43,2,7,.286,1,2,.500,2,4,.500,4,7,11,4,0,0,0,2,7,9.0,+12
3,Jalen Duren,33:21,6,11,.545,0,0,,0,0,,5,10,15,4,1,1,1,3,12,15.5,+8
4,Jaden Ivey,28:13,3,12,.250,0,2,.000,3,6,.500,2,1,3,4,3,1,1,5,9,5.8,+12
5,Alec Burks,25:30,4,11,.364,2,6,.333,5,6,.833,1,4,5,0,0,0,2,1,15,8.0,-25
6,James Wiseman,12:06,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,1,2,0,-1.8,-12
7,Kevin Knox,11:40,1,4,.250,0,1,.000,1,1,1.000,1,2,3,0,0,0,1,2,3,0.1,-11
8,Marcus Sasser,9:31,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-11
9,Ausar Thompson,8:31,0,2,.000,0,0,,2,2,1.000,0,1,1,1,1,1,0,2,2,2.5,-5
10,Marvin Bagley III,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Joe Harris,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Killian Hayes,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Isaiah Livers,Did Not Play,,,,,,,,,,,,,,,,,,,,
