,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kristaps Porziņģis,26:54,4,7,.571,1,3,.333,10,12,.833,0,5,5,2,0,1,1,3,19,16.3,+18
1,Jaylen Brown,26:54,5,12,.417,2,4,.500,1,2,.500,0,3,3,5,1,1,3,2,13,8.5,+18
2,Derrick White,26:12,3,9,.333,2,7,.286,2,2,1.000,0,7,7,3,1,1,0,2,10,10.0,+19
3,Jayson Tatum,24:38,6,12,.500,5,8,.625,13,14,.929,0,9,9,5,1,1,1,1,30,30.1,+34
4,Jrue Holiday,23:32,6,8,.750,2,3,.667,0,0,,1,5,6,1,0,2,2,1,14,12.7,+22
5,Sam Hauser,23:29,5,10,.500,3,7,.429,0,0,,1,4,5,1,1,0,0,1,13,11.2,+17
6,Payton Pritchard,23:10,3,10,.300,1,7,.143,0,0,,1,1,2,4,1,0,3,3,7,1.8,+14
7,Oshae Brissett,17:15,2,5,.400,0,2,.000,2,2,1.000,1,2,3,2,2,0,0,3,6,6.8,+1
8,Svi Mykhailiuk,14:50,1,7,.143,1,6,.167,0,0,,0,3,3,0,0,0,0,2,3,-1.4,-6
9,Lamar Stevens,12:00,2,4,.500,0,1,.000,0,0,,1,4,5,0,1,1,1,1,4,4.2,-3
10,Luke Kornet,11:28,1,3,.333,0,0,,0,0,,4,3,7,0,1,1,1,1,2,4.3,+13
11,Dalano Banton,5:53,1,2,.500,0,1,.000,3,4,.750,0,1,1,1,0,0,0,1,5,4.2,+3
12,Neemias Queta,3:45,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-5
