,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jonathan Kuminga,31:41,8,13,.615,0,2,.000,2,3,.667,3,4,7,3,0,1,1,3,18,15.6,+21
1,Stephen Curry,31:01,7,15,.467,3,10,.300,0,0,,1,1,2,6,0,0,1,1,17,13.1,+19
2,Klay Thompson,30:58,11,20,.550,6,14,.429,0,0,,1,4,5,2,0,1,1,1,28,21.0,+25
3,Andrew Wiggins,30:36,7,12,.583,1,5,.200,2,2,1.000,0,7,7,1,0,2,1,1,17,14.2,+17
4,Draymond Green,27:43,2,5,.400,0,1,.000,0,0,,0,9,9,8,2,0,1,5,4,8.6,+9
5,Chris Paul,23:01,0,2,.000,0,1,.000,0,0,,0,2,2,7,2,0,3,2,0,2.3,+1
6,Brandin Podziemski,22:02,3,5,.600,0,2,.000,0,1,.000,1,4,5,1,1,0,1,1,6,5.5,-4
7,Kevon Looney,18:43,3,5,.600,0,0,,1,2,.500,1,5,6,1,0,0,0,3,7,6.0,+7
8,Gary Payton II,13:30,1,3,.333,0,0,,0,0,,0,0,0,0,1,1,0,1,2,1.6,-3
9,Moses Moody,6:03,3,3,1.000,2,2,1.000,1,2,.500,0,0,0,1,0,0,1,1,9,7.0,-2
10,Gui Santos,1:34,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,4.4,+5
11,Lester Quinones,1:34,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+5
12,Jerome Robinson,1:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+5
13,Dario Šarić,Did Not Play,,,,,,,,,,,,,,,,,,,,
