,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jonathan Kuminga,31:41,.628,.615,.154,.231,13.0,12.9,12.9,13.0,0.0,2.6,6.5,23.3,132,105,1.7
1,Stephen Curry,31:01,.567,.567,.667,.000,4.4,3.3,3.8,25.7,0.0,0.0,6.3,24.9,122,110,1.8
2,Klay Thompson,30:58,.700,.700,.700,.000,4.4,13.2,9.5,10.4,0.0,2.6,4.8,32.7,129,105,10.1
3,Andrew Wiggins,30:36,.660,.625,.417,.167,0.0,23.4,13.4,4.4,0.0,5.3,7.2,21.9,121,99,2.5
4,Draymond Green,27:43,.400,.400,.200,.000,0.0,33.2,19.0,31.8,3.8,0.0,16.7,10.5,120,91,4.1
5,Chris Paul,23:01,.000,.000,.500,.000,0.0,8.9,5.1,31.1,4.6,0.0,60.0,10.5,72,98,-5.5
6,Brandin Podziemski,22:02,.551,.600,.400,.200,6.2,18.5,13.3,5.4,2.4,0.0,15.5,14.1,102,99,-3.0
7,Kevon Looney,18:43,.595,.600,.000,.400,7.3,27.3,18.8,6.5,0.0,0.0,0.0,15.2,133,101,-2.7
8,Gary Payton II,13:30,.333,.333,.000,.000,0.0,0.0,0.0,0.0,3.9,6.0,0.0,10.7,69,98,-3.8
9,Moses Moody,6:03,1.160,1.333,.667,.667,0.0,0.0,0.0,34.2,0.0,0.0,20.5,39.0,140,111,31.0
10,Lester Quinones,1:34,,,,,0.0,0.0,0.0,65.2,0.0,0.0,,0.0,228,111,20.6
11,Jerome Robinson,1:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-17.8
12,Gui Santos,1:34,1.250,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,250,111,88.3
13,Dario Šarić,Did Not Play,,,,,,,,,,,,,,,
