,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,91.1,.629,10.1,20.0,.071,124.0
1,MIA,91.1,.446,7.6,23.4,.109,100.9
