,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,101.9,.575,7.3,17.5,.172,120.7
1,NOP,101.9,.495,9.6,18.0,.183,107.0
