,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,103.7,.577,10.1,24.4,.196,126.3
1,POR,103.7,.537,9.6,21.7,.202,115.7
