,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,96.4,.541,10.9,25.6,.271,119.3
1,DAL,96.4,.539,6.4,23.1,.281,125.5
