,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,92.8,.582,9.1,35.9,.154,129.4
1,WAS,92.8,.512,13.6,17.1,.183,106.7
