,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,91.4,.640,11.3,35.1,.174,136.7
1,MIN,91.4,.579,22.3,38.7,.357,115.9
