,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anthony Edwards,35:10,.618,.429,.286,1.143,4.4,18.4,12.0,17.1,1.5,2.4,32.2,19.7,103,135,-4.2
1,Rudy Gobert,32:12,.810,.778,.000,1.000,14.4,16.1,15.3,5.8,3.3,2.6,7.2,19.3,162,132,8.7
2,Karl-Anthony Towns,29:12,.512,.438,.500,.500,10.6,17.8,14.5,10.6,0.0,0.0,33.9,22.5,84,140,-12.4
3,Jaden McDaniels,27:31,.381,.357,.571,.286,0.0,0.0,0.0,5.4,0.0,0.0,27.6,17.6,66,146,-13.7
4,Mike Conley,27:26,1.022,1.000,.714,.429,5.6,14.2,10.3,12.8,1.9,6.1,26.5,18.4,144,133,14.1
5,Naz Reid,20:14,.625,.625,.625,.000,0.0,25.6,14.0,8.9,2.6,0.0,33.3,26.4,83,132,-7.8
6,Nickeil Alexander-Walker,17:43,.375,.375,.750,.000,0.0,0.0,0.0,16.3,3.0,0.0,0.0,10.1,119,139,-0.5
7,Kyle Anderson,17:43,.400,.400,.000,.000,0.0,7.3,4.0,35.4,3.0,0.0,16.7,15.1,106,136,-2.2
8,Jordan McLaughlin,8:16,.868,1.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,25.8,20.9,108,145,-5.1
9,Monte Morris,6:17,.000,.000,.667,.000,0.0,0.0,0.0,84.9,0.0,13.4,0.0,21.3,88,137,2.7
10,Luka Garza,4:34,1.042,1.000,.000,1.000,100.0,0.0,46.4,0.0,0.0,0.0,0.0,42.2,222,146,45.0
11,Leonard Miller,4:34,.333,.333,.333,.000,67.8,28.4,46.4,0.0,0.0,0.0,0.0,29.3,110,137,-9.0
12,Josh Minott,4:34,.500,.500,.000,.000,0.0,0.0,0.0,41.2,0.0,0.0,0.0,19.5,135,146,2.1
13,Wendell Moore Jr.,4:34,1.000,1.000,.000,.000,0.0,56.8,30.9,0.0,0.0,0.0,33.3,29.3,98,129,-0.1
14,T.J. Warren,Did Not Play,,,,,,,,,,,,,,,
