,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,90.5,.567,12.1,20.5,.134,114.9
1,NOP,90.5,.471,8.7,18.9,.128,101.6
