,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,100.8,.505,12.9,25.0,.129,105.2
1,DAL,100.8,.548,15.4,19.5,.190,107.2
