,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,94.4,.435,13.2,29.2,.086,94.3
1,CHO,94.4,.442,9.3,4.7,.218,91.1
