,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,97.3,.476,7.3,22.9,.422,117.1
1,DET,97.3,.512,14.3,23.9,.209,108.9
