,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Donovan Mitchell,30:53,.458,.333,.500,.417,0.0,0.0,0.0,28.0,1.6,0.0,12.3,23.7,95,140,-5.7
1,Darius Garland,28:42,.282,.250,.125,.250,0.0,10.1,4.2,33.8,3.4,0.0,25.3,18.7,68,133,-9.4
2,Evan Mobley,28:36,.943,.950,.200,.500,7.3,10.2,8.5,7.3,0.0,6.2,0.0,19.3,189,137,12.6
3,Max Strus,27:08,.712,.700,.400,.600,3.8,5.4,4.5,10.8,3.6,0.0,13.7,12.2,128,134,0.9
4,Jarrett Allen,26:30,.598,.600,.000,.133,0.0,22.0,9.2,8.3,0.0,3.4,11.2,30.5,98,136,-3.5
5,Caris LeVert,32:53,.727,.667,.333,.333,0.0,26.5,11.1,23.8,6.0,2.7,22.5,18.3,115,122,8.7
6,Georges Niang,23:14,.250,.250,.375,.000,4.5,25.0,13.1,12.2,2.1,0.0,20.0,19.4,56,133,-13.9
7,Sam Merrill,15:40,.300,.300,.800,.000,0.0,0.0,0.0,8.8,0.0,0.0,0.0,14.4,68,143,-13.9
8,Marcus Morris,12:19,.500,.500,.429,.000,0.0,0.0,0.0,0.0,0.0,0.0,22.2,33.0,67,143,-16.2
9,Tristan Thompson,9:04,.000,.000,.000,.000,23.0,32.1,26.8,13.9,0.0,0.0,0.0,5.0,117,137,-4.5
10,Damian Jones,5:01,.615,.500,.500,.500,0.0,29.0,12.1,0.0,0.0,0.0,0.0,22.0,123,136,-5.9
