,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,97.0,.440,7.5,14.6,.154,97.0
1,BOS,97.0,.634,11.6,14.3,.093,120.7
