,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,94.8,.531,8.8,31.4,.146,122.4
1,GSW,94.8,.675,5.5,31.0,.020,144.5
