,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,93.9,.636,9.3,27.0,.193,137.4
1,CLE,93.9,.558,18.6,18.4,.130,102.3
