,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Deni Avdija,43:17,.689,.650,.500,.200,5.1,37.9,20.4,13.3,1.1,0.0,15.5,12.9,131,119,0.6
1,Kyle Kuzma,37:15,.592,.563,.500,.125,5.9,27.1,15.8,13.5,1.3,5.5,10.6,22.0,117,114,3.3
2,Tyus Jones,36:39,.538,.500,.429,.143,0.0,3.4,1.6,33.4,2.6,0.0,28.7,12.3,115,120,-2.5
3,Marvin Bagley III,33:41,.796,.821,.071,.071,3.3,11.2,7.0,4.5,0.0,4.0,6.5,19.9,141,120,2.5
4,Landry Shamet,16:29,.286,.286,.571,.000,0.0,7.7,3.6,7.1,0.0,0.0,12.5,21.0,59,125,-17.7
5,Jordan Poole,38:06,.612,.596,.462,.154,0.0,9.9,4.6,28.7,1.2,1.8,9.8,35.0,116,120,2.9
6,Corey Kispert,27:27,.630,.600,.467,.133,8.0,18.4,12.9,31.7,1.7,0.0,11.2,28.2,127,120,5.3
7,Johnny Davis,16:41,.000,.000,.000,.000,6.6,7.6,7.1,0.0,0.0,0.0,0.0,7.8,31,125,-14.0
8,Richaun Holmes,13:56,.875,.875,.250,.000,15.8,9.1,12.7,0.0,0.0,0.0,20.0,15.6,136,124,-5.5
9,Jules Bernard,1:25,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-9.5
10,Anthony Gill,0:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-8.7
11,Jared Butler,Did Not Play,,,,,,,,,,,,,,,
12,Justin Champagnie,Did Not Play,,,,,,,,,,,,,,,
13,Isaiah Livers,Did Not Dress,,,,,,,,,,,,,,,
14,Eugene Omoruyi,Did Not Play,,,,,,,,,,,,,,,
