,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,102.0,.585,11.8,32.5,.191,125.5
1,POR,102.0,.589,11.6,35.6,.232,131.4
