,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,D'Angelo Russell,37:56,.684,.654,.769,.154,0.0,3.0,1.6,12.5,1.3,2.6,0.0,16.1,143,114,3.9
1,LeBron James,37:41,.618,.550,.100,.300,7.1,27.3,18.0,63.7,6.4,2.6,15.0,31.2,133,96,19.4
2,Rui Hachimura,34:16,.550,.550,.400,.000,3.9,20.0,12.6,13.7,2.8,0.0,9.1,14.1,116,107,1.2
3,Anthony Davis,32:35,.800,.765,.059,.235,16.4,24.6,20.8,15.3,3.0,0.0,13.8,29.4,142,106,8.7
4,Austin Reaves,28:34,.776,.792,.583,.167,0.0,4.0,2.2,9.7,1.7,3.4,13.4,23.0,125,112,4.7
5,Taurean Prince,20:12,.654,.583,.167,.333,0.0,5.7,3.0,0.0,2.4,0.0,22.5,19.4,96,112,-4.5
6,Spencer Dinwiddie,13:46,.717,.625,.500,.500,0.0,8.3,4.5,8.5,0.0,0.0,17.0,18.8,122,117,-1.6
7,Gabe Vincent,13:22,.000,.000,.500,.000,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.6,35,119,-13.6
8,Jaxson Hayes,12:08,,,,,0.0,28.3,15.2,0.0,0.0,0.0,,0.0,0,112,-6.0
9,Max Christie,2:04,,,,,0.0,55.3,29.8,0.0,0.0,0.0,,0.0,0,105,-2.2
10,Maxwell Lewis,2:04,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.6,0,119,-52.1
11,Colin Castleton,1:47,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0,118,-43.0
12,Harry Giles,1:47,,,,,0.0,100.0,69.0,0.0,0.0,0.0,,0.0,0,87,4.4
13,Skylar Mays,1:47,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0,119,-33.7
14,Cam Reddish,Did Not Play,,,,,,,,,,,,,,,
